what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812483691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812484593
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1422812488382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812523847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812530197
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1422812530269
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1422812530302
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1422812534183
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1422812539914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812617627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812618496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812670966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812672024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812676500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812677217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812680202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812680992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812684796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422812685818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1422813018378
